11301.41396, 3,   0.621, -0.245, 10.023, 4,  -0.017, -0.016,  0.009, 5,  -1.593,-20.634,  8.546
11301.43004, 3,   0.633, -0.269, 10.084, 4,  -0.003, -0.016,  0.006, 5,  -1.499,-20.577,  8.546
11301.44655, 3,   0.566, -0.261, 10.056, 4,  -0.002,  0.002,  0.010, 5,  -1.499,-20.484,  8.565
11301.46993, 3,   0.578, -0.244, 10.035, 4,  -0.005,  0.010,  0.008, 5,  -1.499,-20.465,  8.565
11301.48580, 3,   0.597, -0.260, 10.039, 4,  -0.008,  0.015,  0.015, 5,  -1.424,-20.484,  8.602
11301.50231, 3,   0.583, -0.267,  9.931, 4,  -0.009,  0.001,  0.015, 5,  -1.330,-20.446,  8.640
11301.51827, 3,   0.555, -0.265,  9.911, 4,   0.029,  0.010,  0.032, 5,  -1.330,-20.465,  8.790
11301.53649, 3,   0.419, -0.212, 10.083, 4,   0.059,  0.015,  0.036, 5,  -1.274,-20.428,  8.883
11301.56090, 3,   0.508, -0.248, 10.154, 4,   0.082, -0.011,  0.013, 5,  -1.462,-20.521,  8.977
11301.57607, 3,   0.590, -0.144, 10.139, 4,   0.108,  0.015,  0.016, 5,  -1.518,-20.502,  9.108
11301.59001, 3,   0.511, -0.090, 10.017, 4,   0.115,  0.013,  0.023, 5,  -1.443,-20.502,  9.183
11301.60555, 3,   0.448, -0.062,  9.955, 4,   0.099,  0.004,  0.016, 5,  -1.480,-20.446,  9.239
11301.62129, 3,   0.554, -0.103, 10.093, 4,   0.083, -0.013,  0.002, 5,  -1.537,-20.296,  9.239
11301.63759, 3,   0.648, -0.091, 10.027, 4,   0.097, -0.028, -0.004, 5,  -1.668,-20.259,  9.201
11301.65602, 3,   0.470, -0.043,  9.955, 4,   0.126, -0.020,  0.018, 5,  -1.574,-20.259,  9.127
11301.68053, 3,   0.444,  0.005,  9.902, 4,   0.154, -0.033,  0.035, 5,  -1.555,-20.334,  9.052
11301.69560, 3,   0.503,  0.026, 10.045, 4,   0.172, -0.075,  0.016, 5,  -1.424,-20.165,  9.014
11301.70949, 3,   0.603,  0.091, 10.193, 4,   0.181, -0.087,  0.001, 5,  -1.462,-20.090,  8.958
11301.72612, 3,   0.625,  0.059, 10.185, 4,   0.192, -0.086, -0.008, 5,  -1.462,-19.959,  8.939
11301.73985, 3,   0.560,  0.078, 10.147, 4,   0.227, -0.034,  0.012, 5,  -1.405,-20.015,  8.902
11301.75563, 3,   0.643,  0.175, 10.154, 4,   0.259,  0.002,  0.019, 5,  -1.349,-19.959,  8.958
11301.77095, 3,   0.673,  0.266, 10.083, 4,   0.282,  0.016,  0.027, 5,  -1.199,-19.921,  9.033
11301.78917, 3,   0.521,  0.309, 10.027, 4,   0.315, -0.021,  0.039, 5,  -1.312,-19.865,  9.145
11301.80565, 3,   0.381,  0.368,  9.949, 4,   0.355, -0.120,  0.021, 5,  -1.293,-19.827,  9.351
11301.82152, 3,   0.476,  0.505, 10.047, 4,   0.395, -0.131,  0.022, 5,  -1.293,-19.771,  9.501
11301.83678, 3,   0.767,  0.560, 10.104, 4,   0.498, -0.111,  0.030, 5,  -1.293,-19.902,  9.708
11301.85262, 3,   0.712,  0.662, 10.179, 4,   0.549, -0.036,  0.057, 5,  -1.368,-19.884,  9.895
11301.86864, 3,   0.560,  0.889, 10.245, 4,   0.596,  0.041,  0.078, 5,  -1.349,-19.640, 10.158
11301.88490, 3,   0.587,  0.838,  9.985, 4,   0.612,  0.049,  0.035, 5,  -1.349,-19.640, 10.382
11301.89998, 3,   0.672,  0.892, 10.089, 4,   0.594,  0.004,  0.013, 5,  -1.480,-19.453, 10.607
11301.91603, 3,   0.757,  1.103, 10.204, 4,   0.578, -0.003, -0.080, 5,  -1.424,-19.153, 10.851
11301.92983, 3,   0.637,  1.089, 10.098, 4,   0.576,  0.011, -0.059, 5,  -1.462,-18.890, 10.944
11301.94579, 3,   0.388,  1.228,  9.990, 4,   0.558,  0.023, -0.010, 5,  -1.537,-18.684, 11.151
11301.95961, 3,   0.364,  1.243, 10.040, 4,   0.563, -0.065,  0.006, 5,  -1.630,-18.347, 11.263
11301.97658, 3,   0.740,  1.520, 10.110, 4,   0.586, -0.147,  0.011, 5,  -1.612,-18.197, 11.432
11301.99156, 3,   0.764,  1.599,  9.963, 4,   0.609, -0.174,  0.020, 5,  -1.780,-18.103, 11.675
11302.00646, 3,   0.581,  1.771,  9.878, 4,   0.682, -0.145,  0.041, 5,  -1.780,-17.804, 11.956
11302.02046, 3,   0.710,  1.897,  9.869, 4,   0.721, -0.146,  0.021, 5,  -1.649,-17.597, 12.200
11302.03612, 3,   0.814,  1.881,  9.629, 4,   0.750, -0.139, -0.010, 5,  -1.649,-17.504, 12.369
11302.05007, 3,   0.769,  2.008,  9.674, 4,   0.718,  0.111, -0.063, 5,  -1.574,-17.335, 12.631
11302.06603, 3,   0.730,  2.113,  9.712, 4,   0.734,  0.158, -0.055, 5,  -1.443,-17.035, 12.800
11302.07991, 3,   0.588,  2.234,  9.820, 4,   0.846,  0.202, -0.034, 5,  -1.349,-16.904, 12.950
11302.09700, 3,   0.352,  2.435,  9.707, 4,   0.899,  0.222, -0.036, 5,  -1.256,-16.717, 13.118
11302.11183, 3,   0.395,  2.571,  9.814, 4,   0.943,  0.183, -0.014, 5,  -1.162,-16.361, 13.193
11302.12605, 3,   0.723,  2.818,  9.810, 4,   0.924,  0.035,  0.024, 5,  -1.087,-16.229, 13.287
11302.13988, 3,   0.781,  2.969,  9.798, 4,   0.904, -0.006,  0.016, 5,  -1.106,-16.098, 13.343
11302.15602, 3,   0.721,  3.060,  9.695, 4,   0.893, -0.030,  0.011, 5,  -1.050,-15.761, 13.474
11302.17092, 3,   0.522,  3.203,  9.436, 4,   0.841, -0.041,  0.017, 5,  -1.125,-15.555, 13.549
11302.18608, 3,   0.419,  3.274,  9.396, 4,   0.837,  0.009,  0.028, 5,  -1.125,-15.442, 13.774
11302.20201, 3,   0.504,  3.308,  9.400, 4,   0.850,  0.162, -0.030, 5,  -1.049,-15.236, 14.018
11302.21752, 3,   0.709,  3.589,  9.456, 4,   0.837,  0.140, -0.054, 5,  -1.106,-14.936, 14.280
11302.23421, 3,   0.573,  3.638,  9.366, 4,   0.841,  0.078, -0.017, 5,  -1.031,-14.749, 14.580
11302.24806, 3,   0.415,  3.839,  9.213, 4,   0.850,  0.040,  0.008, 5,  -1.068,-14.318, 14.749
11302.26393, 3,   0.461,  3.985,  9.140, 4,   0.848, -0.008,  0.019, 5,  -1.049,-13.887, 15.049
11302.28072, 3,   0.415,  4.031,  9.064, 4,   0.845,  0.069,  0.030, 5,  -1.012,-13.587, 15.255
11302.29607, 3,   0.441,  4.178,  9.030, 4,   0.838,  0.112,  0.029, 5,  -1.012,-13.194, 15.555
11302.30992, 3,   0.492,  4.365,  9.003, 4,   0.860,  0.186,  0.000, 5,  -0.993,-12.969, 15.723
11302.32604, 3,   0.449,  4.407,  8.917, 4,   0.838,  0.163, -0.032, 5,  -1.012,-12.594, 15.911
11302.34212, 3,   0.225,  4.514,  8.935, 4,   0.803,  0.117, -0.044, 5,  -0.993,-12.313, 16.061
